text,label,label_name
bad romance by lady gaga is the best song to ever come out of the american music industry and anyone who says otherwise is a liar,sarcastic,1
"Random third grader pointed at me with her whole class lined up, “look, that’s the tallest girl in the world!”",not-sarcastic,0
Fool me once shame on you. Fool me twice shame on me. Fool me multiple times I must have become a brexiter. #Brexit,sarcastic,1
Idk how ppl discuss their mental health issues openly on the internet,not-sarcastic,0
Thursday nights how I've missed you so,not-sarcastic,0
It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,not-sarcastic,0
There is not enough people here #ivoryrooms,sarcastic,1
I was OK until Jac got emotional #HolbyCity 😭,not-sarcastic,0
Government rate-setting is not the solution to surprise medical billing. It protects the profits of ins. companies &amp; causes physician shortages &amp; hospital closures in rural communities. Solutions exist that don’t put patients’ access to care at risk. @SenRickScott @marcorubio,not-sarcastic,0
"Domesticated, still a little feral",not-sarcastic,0
HOW DO THEY GET THEIR HORSES TO JAPAN,not-sarcastic,0
@igreen95 thx for the play by play,sarcastic,1
"Back from Nashville... I missed this little girl, even though she… https://t.co/eN8q2YEyua",not-sarcastic,0
I wish I had a green thumb,not-sarcastic,0
I’ve honestly been dreading the return to school (no matter what form it takes) for the first time in my career. Hearing @MisterMinor speak tonight with @pgorski changed that. I feel fired up! Thank you both!,not-sarcastic,0
sometimes when my dad is mad at me i call him papa smurf and it makes him even more mad but i think it’s hella funny,not-sarcastic,0
"""calm down, I've only had it a couple weeks"" 🤨😒",not-sarcastic,0
watching olympic womens beach volleyball for the plot,sarcastic,1
dev patel is so hot girl i was having a crisis watching the green night,not-sarcastic,0
"I'm really devastated today that I got an opportunity to do something I love and it might already have to quit. If you don't have one already, this is a sign to get your driver's license because life is unfair sometimes.",not-sarcastic,0
Calling all user researchers: who fancies beta testing our new thing? It’s good. https://t.co/Ww4iHVkdZ2,not-sarcastic,0
As a copy writer you’d think that writing speeches would be my forte. I can confirm it is not🥴,not-sarcastic,0
Republicans have nobody to blame but themselves.  They allowed this to happen. https://t.co/wkvmsb6LFo,not-sarcastic,0
@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏,sarcastic,1
I may look happy on the outside bit on the inside I'm dying #painful #sad,sarcastic,1
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",sarcastic,1
The day I’ve bought my own house &amp; had an instant boiling water tap fitted is when I’ll know I’ve made it,not-sarcastic,0
just stuck my entire hand in a hot oven without thinking about the consequences. self preservation is clearly my strong suit,sarcastic,1
the waitress at waffle house handed the check to me instead of noah. 😌 #girlboss,not-sarcastic,0
Why can't the way I feel about weed also be the same way I feel about exercising,not-sarcastic,0
hello,not-sarcastic,0
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,sarcastic,1
don’t make me rewatch panic 🤨,sarcastic,1
@aisuruwrld yea this aint it imma call u newb,not-sarcastic,0
why is getting an eye exam so HUMILIATING,not-sarcastic,0
There is a boiling hot place in hell for the bloke who brought and used his nail clippers in a library.,not-sarcastic,0
I am Lindt EXCELLENCE! Take the Taste Challenge quiz &amp; find out which Lindt Chocolate you are. https://t.co/UC4L1qnw5U,not-sarcastic,0
Any Brandi Carlile song rips my heart out and mercilessly stomps on it until it is in a million different pieces,not-sarcastic,0
Once you go Fever Tree you never go back,not-sarcastic,0
"knew one coworker recently had a baby, but didn't send us pictures so far. People are curious, so I tacked up a stock photo of an ugly baby.",not-sarcastic,0
I'm hoping my social work class party is going to involve tequila and chip and salsa 💃🍹🎉👨,sarcastic,1
"come to think of it, I actually have never heard a Catholic man apologize",not-sarcastic,0
help why do i keep having nightmares about being amish,not-sarcastic,0
"We get it ESPN. Sawx and Yanks. 

Let's go meteor.",sarcastic,1
Every time I comment on a TikTok asking for captions and the creator actually starts adding captions I get a happy little feeling in my chest thank you 💜💜💜💜,not-sarcastic,0
babe stop i’m about to gleek,sarcastic,1
I was sort of hoping for a more gradual transition into winter.,not-sarcastic,0
It b the memories we make everyday for me .. 💓,not-sarcastic,0
I reckon I could have put that in the net Morelos sir,sarcastic,1
THREE of my friends are doing their vivas this week and I am EXCITED FOR CELEBRATIONS 🍾,not-sarcastic,0
Learn about what we do in the Brain and Behaviour Lab at the #UniversityofPortsmouth #zebrafish https://t.co/A7aazJYwoq,not-sarcastic,0
rewatching degrassi for the millionth time,sarcastic,1
Here we go again! We are expecting! Our third baby is due Feb 2022! Absolutely terrified of having 2 under 2 and a 10 year old but we move baby! This is the last addition to the family so going to enjoy this for the very last time ❤️👶🏽,not-sarcastic,0
yo @claires do yall do hysterectomies?,sarcastic,1
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,sarcastic,1
I almost got stuck on an elevator but the guy who was in there with me was like “oh for gods sake” and just ripped the door open with his bare hands,not-sarcastic,0
"I feel devastated for the team and the die hard fans, Italy did not deserve that win, they were bullies #Euro2020Final #eng",not-sarcastic,0
Thanks @myhermes for losing my parcel but giving me someone else's. I'm nice enough to go give it to them though. Please DM me back soon 😐,sarcastic,1
bloody buzzing i’ve got a new job !!!,not-sarcastic,0
MTCHEWWWWWWWW,not-sarcastic,0
Only 10 minutes into #AEWAllOut and I'm already pumped! When was the last time the #WWE did this?,not-sarcastic,0
So excited to start this job!😊,sarcastic,1
"Yeah, Lydia! Making Alaska proud 🇺🇸🏊‍♀️ https://t.co/V0YJDwKrt9",not-sarcastic,0
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,sarcastic,1
IBIZA HAS JUST BEEN BOOKED AGAIN wohooooooooo 🎉👏🎉👏,not-sarcastic,0
Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date.,sarcastic,1
The only thing I got from college is a caffeine addiction,sarcastic,1
My husband got his first Pfizer vaccine today! So glad he’s finally able to get it!,not-sarcastic,0
trying to pavlov dog my way out of chronic dehydration :/ every 8oz I get a little treat,not-sarcastic,0
RIP spider man 💀 https://t.co/GI0ZLhBxdp,not-sarcastic,0
I literally THOUGHT about a weighted blanket and it popped up as an ad on my Facebook 🙃,not-sarcastic,0
Got my lowball business class upgrade bid accepted for my train from DC to NYC this morning and ended up without anyone sitting next to me for the whole trip. A positive sign for the weekend.,not-sarcastic,0
"Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.

Pretty much when I'm at my happiest tbh.",not-sarcastic,0
"New levels of desperation: sleep is now truly insignificant to me. In fact, it’s a downright annoyance.",sarcastic,1
i wonder if the gates daughters tell people that they aren’t rich,not-sarcastic,0
rhapsody in blue x george gershwin is such a beautiful song ahhhhhhhh,not-sarcastic,0
setting a nap alarm for exactly when class starts just to live life on the edge,not-sarcastic,0
@williamhanson As I said yesterday- I speak the truth! Thanks a lot for a great talk I know the entire year enjoyed it though I roughly and learnt a lot.,not-sarcastic,0
The @Pontifex talks benefits of universal basic income #COVID19  #coronavirus #catholic #EasterSunday https://t.co/2e2BCmroVk,not-sarcastic,0
let’s bring it home biden,not-sarcastic,0
i miss tsukasa.,not-sarcastic,0
@MCFCJerrish @davidinho_21 Nah Dias deffo got juice last season,not-sarcastic,0
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,sarcastic,1
Don't think it's possible to fully understand poetry without experiencing a New York winter.,not-sarcastic,0
do you check ur bank account every other second or are u financially stable?,not-sarcastic,0
i miss scotty i find ugly little dogs and i think about how funny he would think it is https://t.co/JGJT4pJ6Ff,not-sarcastic,0
Pironkova: it’s just a game. Serena: I am the game,not-sarcastic,0
My heart actually hurts that I am a senior and not a freshman this year,not-sarcastic,0
Anyone else feel REALLY uncomfortable when the @itvtakeaway pandas tell the kids “Don’t tell the adults; it’s our secret”. This is a huge Safeguarding no-no.,not-sarcastic,0
Is there a zombie apocalypse going on upper street,sarcastic,1
"I spend the day sitting or napping, I ration my food like a psychopath, and I take one walk a day. I am my dog. #Covid_19 #CoronaVirusUpdate",sarcastic,1
First proper Coffee in 4 months.,not-sarcastic,0
Might just fuck around and take some horse dewormer for the thrill of if. Maybe I’ll feel something,sarcastic,1
#GrowingUpWithMyName no my siblings names are not autumn spring or winter and NO it's not funny when you call me any other season,not-sarcastic,0
"nothing more I want/ever wanted in life than this move to London for a couple months to go ahead, finally being able to enjoy life a lil 🤞🏻",not-sarcastic,0
Desperately need to go on a road trip around America,not-sarcastic,0
Ok its my birthday I need chinese food,not-sarcastic,0
Don’t expect others to help you if you don’t want to help yourself 🗣,not-sarcastic,0
"taking a social media cleanse 
deuces ✌🏾",not-sarcastic,0
"When youuurrrrrr Ubereats driver is legit two minutes away from your house, and then cancels your order, saying you didn’t answer the door. 🕵🏻‍♀️ 🧐🧐🧐 I know you ate my food Randy, I hope it gave you diarrhea 😤",not-sarcastic,0
Bacon is the solution!,not-sarcastic,0
@Schlippertysch1 @anon_opin Very good. Just need to work on your spelling now 👍,sarcastic,1
Honestly you don’t know pain until your esthetician does a microdermabrasion on you 😩😭,not-sarcastic,0
"it’s amazing how many people get mad at you for simply Raising Questions, such as “what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again”",sarcastic,1
Just ate a toasted PB &amp; honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,not-sarcastic,0
"thank you kind person that stole my ATM card, you must have known I wanted to sit at the bank all day.. half hour and still waiting #mondays",sarcastic,1
"I’ve actually given myself an angry headache reading all this shit today, I’m so upset at how we’ve allowed Meghan (and others) to be treated. Piers Morgan is an arsehole, I feel ashamed to be British and I want to see change.",not-sarcastic,0
"""Join me on @WeAre8Official to help save our planet in just 2 minutes a day"". #UnitedForGood https://t.co/a4xzjbRWXJ",not-sarcastic,0
Not even close to pretty but much needed 3 points 🔴⚪️⚫️,not-sarcastic,0
"Hey Siri, how do I stop simping?",sarcastic,1
my love language is now just sending you tiktoks,not-sarcastic,0
"Doing Kings Worthy School quiz.. 9/10... face number 9 let us down, thought it was @PrueLeith but it was actually Rolf Harris #fail 😑 https://t.co/LlrtQETok9",not-sarcastic,0
"just finished s2 of obx and cleo becoming a pogue was the best thing that happened all season, no criticisms",not-sarcastic,0
"Excited to share the latest addition to my #etsy shop: Stuffed lion - lion cushion - Stuffed animals, baby toys lion, plush lion, lion pillow, kids toys lion, baby nursery lion, baby gift https://t.co/Dz1w7AsXpN #birthday #beige #bedroom #cotton #polyester #yes #throwp https://t.co/T6ucScqEWv",not-sarcastic,0
imma still vote for vermin supreme this presidential election 😤,sarcastic,1
You've reached full-blown adulthood when stacking coupons on top of CashApp boosts feels like an untouchable power move,not-sarcastic,0
"""I know of no more encouraging fact than the unquestionable ability of man to elevate his life by conscious endeavor."" 
 Henry David Thoreau",not-sarcastic,0
@Ciara87C @RachaelSmarty @SashaHumphreys2 my tinder convos have been leaked,sarcastic,1
Perfect way to end a 2+ hour @SunCountryAir deley: getting stuck on the tarmack at @mspairport waiting to go to a gate for almost an hour 🙄,sarcastic,1
"This has NOTHING to do with what happened. What she was doing 6 months before - good, bad, medium - makes no difference to what happened on that day. https://t.co/0zGa3R9d1v",not-sarcastic,0
i love how quiet it gets when it snows,not-sarcastic,0
always gonna wonder if id dress masc if i was skinny o_o and if id be more open to telling people im nonbinary if i was skinny -_-,not-sarcastic,0
Tell my 18 month old to not put what is in her hand into her mouth. Her solution: try to shove it in Mom's mouth. #olilogic,not-sarcastic,0
Not me rewatching He’s All That just to cringe the whole time until that mf pulls up on a horse!!!!!,not-sarcastic,0
@isekaimusician @desi_guardiola @FutbolBible @Yajmal13 This is a myth actually. It can't happen . But certainly you can choke on vomit so it's important to clear airways,not-sarcastic,0
"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance",sarcastic,1
Every break I rediscover my love of reading for pleasure only for it to feel like a chore again when classes starts 😪,not-sarcastic,0
Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,not-sarcastic,0
I absolutely hate when players do that dumb early celebration nonsense,not-sarcastic,0
I’m on a serious treat myself kick and I’m not mad about it,not-sarcastic,0
Very sad to hear about Sean Lock's passing. A very funny man.,not-sarcastic,0
The entirety of this Super Bowl just isn’t sitting right with me (and not just because my team isn’t playing).,not-sarcastic,0
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",sarcastic,1
"It’s so amazing how people forget you exist until they want something from you :,)",sarcastic,1
ngl the post bb walk to the train might be my fav thing abt chicago,not-sarcastic,0
Football is turning into an anatomy lesson. COOL,sarcastic,1
the worst thing about coffee is that it looks so nice and then you drink it and it just isnt,not-sarcastic,0
It’s so fantastic when you pay £800 a month to live in London in a fully refurbished house and wake up with water dripping on you from the upstairs en suite XXXXXX,sarcastic,1
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,not-sarcastic,0
Kind of rude of my stomach to still make whale noises after I’ve given it a whole protein bar,sarcastic,1
People who think cancel culture goes too far never learned about excommunication,sarcastic,1
Being a curly-haired ginger and walking into a hair salon full of women is a level of celebrity my social anxiety cannot handle,not-sarcastic,0
Best weekend. I am one very happy girl 😊,not-sarcastic,0
"hey brands nobody gives two shits that ur logos are rainbow now, grow a pear and actually do something for our community :)",not-sarcastic,0
"For a good laugh, follow me over on @vsheltonsports to see my best attempt at covering sports business news for class this semester.",sarcastic,1
When it's September 1st and you're excited cause you realize Halloween is next month #enthusiast 👻🎃,not-sarcastic,0
happy creme egg mcflurry day,not-sarcastic,0
@TotalHansi @JoeBiden Why do so many educationally subnormal Trump supporters really think Alaska is not part of the US?,not-sarcastic,0
thank you basketball for the last 10 years and memories with my best friends. thanks to everyone who supported us from 3rd grade to senior year and thanks to the coaches who dealt with us :) one of the hardest goodbyes but so grateful for this sport💛 #TogetherWe @AquinasGbb https://t.co/tNxtm8vG4O,not-sarcastic,0
Can a burrito change the world?  Don't miss Chipotle's first Game Day commercial  https://t.co/IkCNfSARJD #bonuspoints,not-sarcastic,0
Velvet Buzzsaw was good and all but I’m sorry how is Morf a literal millionaire and uses a flip phone from 2004,not-sarcastic,0
"@SIazVest @rodneyjaguars57 Fuck you got me there, you better get back to getting upset and jealous over successful and talented boxers",sarcastic,1
@Diktweet2 @JeffTweet68 @RepAndyBiggsAZ You can call it whatever but it was stupid and not an inserection...if it was there would have been arms and the building would have been taken over and btw....it has been proven non Republican militia were in there also involved and present,not-sarcastic,0
Super bummed that one of my best friends from high school is a republican,not-sarcastic,0
i hope my 6th grade english teacher knows he inspired my first tattoo :) there's no reason he would know that but i hope he just feels it in his bones,not-sarcastic,0
me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is 😌,sarcastic,1
Update: holding hands with your mom and walking around campus also shows you're prepared for the independence college offers,sarcastic,1
i got so much done at work today we are all proud of me today ok?? ok???,not-sarcastic,0
"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅",sarcastic,1
How are there women in this world who think we should be kind to pedophiles and rapists? Howwwwwwww? They’re not sorry!,not-sarcastic,0
Here for the #gbbo and #masterchef tweets only,not-sarcastic,0
"Quarantine Day 256: Dear Ancient Greeks, re: the blanket-wearing—I get it. #QuarantineLife",sarcastic,1
feeling v grateful!!!!,not-sarcastic,0
Everytime I exit and reopen the Instagram app it freezes,not-sarcastic,0
"@OwenSmith_MP @BBCr4today It wasn't a million people. It was estimated to be between 312,000 and 400,000. https://t.co/plZPHLro3j #facts",not-sarcastic,0
FULL TIME Linfield win 3-2. Linfield's second half substitutions and Manzinga's quality gave them the edge in a pulsating encounter at Shamrock Park.,not-sarcastic,0
I love how Javer only started to suspect Jean Valjean was the mayor bc of his big beefy muscles,not-sarcastic,0
If you don’t hear from me in the next four years don’t take it personally. Pharmacy School is tough 🙃,not-sarcastic,0
Absolutely disgusting. Tr*mp says he “loves” domestic terrorists and spends most of the minute long video complaining about election and not condemning their actions today? Rot in fucking hell.,not-sarcastic,0
"just took my little sister’s fake prom pictures at the same place i took mine while one of her friends wore my old dress i am feeling very sentimental:,)",not-sarcastic,0
Just spent so much money at Barnes and noble. No one talk to me. I’ll be busy for awhile,not-sarcastic,0
just rang 6 of my friends and none of them picked up https://t.co/EtbEo4LqQK,not-sarcastic,0
bo burnham owes me absolutely nothing but i think he should put make happy on spotify i need to sob to the burrito song,not-sarcastic,0
there's something so nice about my iPhone mapping the exact place I took a photo of the holy well I got lost looking for so I can map it onto ArcGIS,not-sarcastic,0
started taking my medicine again let’s see if i stick to it this time ‼️,not-sarcastic,0
@NTCastleWard @PeteSnodden Can't wait!,not-sarcastic,0
What a horrible day 😔,not-sarcastic,0
"The entire aesthetic and stakes of the original fast and the furious is immaculate. Letty’s boots, sunglasses, and hair in the her intro couldn’t be better",not-sarcastic,0
@TrujistaSancho Reminder that City and United finished on the same number of points in 15/16…,not-sarcastic,0
Jfc Huntington bank and United Airlines have me fucked up,not-sarcastic,0
"#EconTwitter Job candidates: I already see some postings trickling in on @JOE_listings (and I’m always looking to procrastinate) so send me your papers for comment! My specialties are beh/exp and eship/innovation but I’ll read anything! Dms open, ✉️ djlee@udel.edu",not-sarcastic,0
James Harden is allowed to travel every time he drives apparently,sarcastic,1
u know those days where you just need to stare at a wall for 45 mins,not-sarcastic,0
My dad is bringing me home Spider-Man Vans from Spain I cannot wait 🙌🏼,not-sarcastic,0
complained about my job for weeks but i just cried after my last shift :(,not-sarcastic,0
Agreeing with the right to dunk on the centre is the real dialectical materialism,sarcastic,1
"@AlexShawESPN @robwishart @GNev2 Does he order 11 at once and drink each one at just over 5 minutes, OR do we have to take into account going to the bar? Either way it’s a disgrace and not what we should be promoting to the kids.",not-sarcastic,0
WTF is Tim Horton’s?,not-sarcastic,0
yo ima hott mess but at least i’m hott,not-sarcastic,0
drive to work with no music kinda day,not-sarcastic,0
hot girls have tree shaped dents in their rear bumpers ❤️,sarcastic,1
"I think I’ve watched the #AfterLife outtakes more than the actual series. Both are brilliant, but the outtakes are non-stop @rickygervais cracking up and I hope there’s more of it in series 3!",not-sarcastic,0
Lies we’re told: flights are the cheapest on tuesdays,not-sarcastic,0
"My PS4 Pro has P.T on it, which is somewhat funny as it was taken down before the PS4 Pro was even released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",sarcastic,1
Avoid mass gatherings.. does this mean that I can stay home tomorrow as I work at a school? No I thought not. #schoolclosure,sarcastic,1
"When I see the homies succeed, creating more, getting their ideas out, it inspires me to go harder. 

No jealousy, no competition, just motivation.",not-sarcastic,0
@NotMikeRNG @DynastyDegener1 @myost73 @nolan_szn @BearBadger2 @JesseRogersESPN Regardless of everything else I think it's weird you would imply Pujols definitely juiced where Bonds didn't. I don't think it would be hypocritical to argue against both but there's no reason to be intentionally difficult.,not-sarcastic,0
One positive of the dark mornings is you can walk the dogs in your pyjamas and no one can tell 🤗🤗🤗,not-sarcastic,0
Oh my what was that noise? The dog isn’t happy either! #loudbang,not-sarcastic,0
if anyone sees me listening to tavern music or sea shanties on Spotify no you didn’t,not-sarcastic,0
#didyouknow Mosquitoes are attracted to the colour blue twice as much as to any other colour.,not-sarcastic,0
"Also, two whole episodes this season with no D'avin at all. ☹️

#killjoys",not-sarcastic,0
"tried to look up my mom’s instagram and just typed “mom” into the searchbar,,,,, did not work",not-sarcastic,0
All humans should read today’s thread by my friend. https://t.co/UWacRg29gE,not-sarcastic,0
i expected there to be much more spaghetti at this point in my life,not-sarcastic,0
Remarkable how little some of us will leave behind,not-sarcastic,0
Currently feeling very disappointed in people that I know. Just wow.,not-sarcastic,0
I love health insurance so much fun paying $100’s a month and then $100’s for basic medical services that somehow aren’t covered. #America,sarcastic,1
the way i see red when i’m stressed out is absolutely draining,not-sarcastic,0
Can’t wait to see Ed sheeran at tramlines tomoz x,sarcastic,1
"@agusriver13 Oh, I'd love taking on Culver as a reclamation project, and Hernangomez is a great backup. Only issue I see here is the earliest we could trade a first-round pick is 2027.",not-sarcastic,0
"Wizkid is the king, ok lol",sarcastic,1
"@glennhodl @EverydayDCA Hey Glenn, what is this app called?",not-sarcastic,0
"5 star personality
4.8 star uber rating",not-sarcastic,0
Spa night in London booked with the girls 🧖🏻‍♀️😍🥂,not-sarcastic,0
Only a a President as strong and decisive as @realDonaldTrump would force the FDA to OK a drug even before clinical trial results are in.  No need to wait for such silly formalities - people have been taking the drug for years and most are still alive and fine! #OkToTry #Gotrump https://t.co/IdxTJ7kucp,sarcastic,1
"Just got in, how’d Liverpool get on?",sarcastic,1
look at that grin on sir alexs face man,not-sarcastic,0
Wish growing your hair was as quick as chopping it off,not-sarcastic,0
"checked ring footage last eve. shoutout to unknown neighbor who, despite being very pregnant and walking around icy sidewalks, drove to my house and delivered three of my UPS packages wrongly delivered to her. Not that she knew, but it was over $100 worth of stuff! 🙏🏻",not-sarcastic,0
Equalize early and often. (Why is this day shared with Dog day?) #WomensEqualityDay #NationalDogDay #ourfirstfedITM,not-sarcastic,0
"It may have been a year ago, and I’m super proud of everything I’ve done since, but damn I miss uni and seeing everyone on my course everyday",not-sarcastic,0
I wish i loved my body,not-sarcastic,0
So thankful for everyone in my life💖,not-sarcastic,0
My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,not-sarcastic,0
"Happy Halloween 1st everybody, I hope everyone’s first day of Halloween was great :)",not-sarcastic,0
"always remember thank your Alexa, just in case the AI take over one day",sarcastic,1
"ah yes, of the course the summer rain pours when im on foot.",sarcastic,1
It costs $0.00 to be a decent person 🙂,not-sarcastic,0
aquariums are just liquid zoos,not-sarcastic,0
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j,sarcastic,1
@asda just visited your Tamworth store for balloons for my brother’s birthday. Just got them through the door and the 2 has exploded!! https://t.co/NcZ0HGYosI,not-sarcastic,0
finally got a shamrock shake😍☘,not-sarcastic,0
i want thai food Right Now :(,not-sarcastic,0
thunderstorms😍😍,not-sarcastic,0
why is there part of a dead animal in the de courcy's arcade wheelie bin this morning? #fb,not-sarcastic,0
"@kittin_knittin According to a Trump republican,  that's relative to Penis size.  There's a video.  Lol",sarcastic,1
It is midnight. On a Thursday. My roommates decided that right now is probably a really good time to both play French horn in the living room. W H Y,not-sarcastic,0
I love not being pregnant so much it’s my fave thing about myself,sarcastic,1
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,sarcastic,1
@suzysophia_ SO PROUD OF YOU,not-sarcastic,0
it'd be nice if missguided actually had stock for once🙂🙂🙂,sarcastic,1
"if the United States was colonized by Britain, then why don’t we drive on the left side of the road just like the UK",not-sarcastic,0
I’m back at my beloved Mecca Bingo and I’m very very very happy about it 🤩,not-sarcastic,0
seonghwa is still one of the most gorgeous men ive ever seen,not-sarcastic,0
"Manchester City 1989-91 Home 🔵

Hate to admit how nice of a kit this is as a Liverpool fan😂

#ManchesterCity #Messi #Manchester #Football #art #Poster https://t.co/900pc9kW9n",not-sarcastic,0
"If you invite me to something with a Google Calendar invite, know that I will always join via the Google Meet link. Don't try to add other links in notes; learn how to use the software and then holla at me",not-sarcastic,0
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?",sarcastic,1
Does anyone else sit in their car for at least ten minutes to mentally prepare to enter the grocery store?,not-sarcastic,0
If I could have a superpower I would choose the ability to keep insects at least 10 feet away from me at all times,not-sarcastic,0
"Whenever I text Scott in the middle of the night and tell him it’s been a rough night or that I’m tired, he brings me breakfast home and this is the type of love language I’m here for 🤗",not-sarcastic,0
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,not-sarcastic,0
the one time I need my phone charger and I. have brought the charging battery bank but forgoTTEN THE CORD I am dumb,not-sarcastic,0
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague,sarcastic,1
Stepping off a plane and feeling the sun on my face is exactly what I need around about now.,not-sarcastic,0
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",not-sarcastic,0
it's all about women in stem struggles. what about women in interactive media struggles: i no longer win against my friends in smash because they major in goddamn video game.,sarcastic,1
im ollie im 5'8 and i think my 5'7 boyfriend is short,sarcastic,1
If your mom isn’t your best friend I feel really bad for you,not-sarcastic,0
"so we saved the liquid from when we cooked some rhubarb the other day and froze it into ice cubes. just had a couple cubes in some lemonade, and it's /amazing/ and mum and i are geniuses",not-sarcastic,0
naming my son onickolas in honor of my love for @NICKIMINAJ,sarcastic,1
"Bill and Melinda Gates foundation announces #billions to fund fight against #Corona 
🙏🏻 it comes ASAP https://t.co/VXdAVfOSnp",not-sarcastic,0
"did i just drive over an hour to go to the closest trader joe’s and pretend i was still in california... yea, will i do it again? also hell fucking yea",not-sarcastic,0
"Broadband back, starting to feel a bit more normal.",not-sarcastic,0
"Me: ""Did you you find everything you were looking for?""

Customer: ""why, are you hiding something?""

Me: ""aRe YOu HIdiNg sOMetHinG?""",sarcastic,1
"Wander Franco closes out an 11-pitch at-bat with a two-run homer off of Houck. 

3-1 Rays in the sixth.",not-sarcastic,0
Absolutely DISGUSTED with how @carolineflack1 has been treated and now she's gone! You are all to blame behind your fucking keyboards of shame! @MirrorCeleb @TheSun @Daily_Record @LoveIsland #carolineflack #suicide #LoveIsland,not-sarcastic,0
I really feel bad for all the pups this time of year. 🎇,not-sarcastic,0
I couldn’t have imagined how much fun I would have with people I’ve met through streaming. I’m so thankful to live in this timeline even if it is relatively garbage.,not-sarcastic,0
The last football game I went too. 1 year today. What a night 🟡🟢 #NCFC https://t.co/82mdwMKI3f,not-sarcastic,0
"Another brilliant initiative by @Agent_Marketing. Let's do what we can to support those who need it most! 

#AgentTechAway https://t.co/am9DUtvfmQ",not-sarcastic,0
"Just ordered my Elgato hd60 s capture card, beyond excited 😆 nice little birthday present for myself for next week https://t.co/HdRgYty7VB",not-sarcastic,0
Marshalls in Zandvoort be like #WTF1  @MattyWTF1 https://t.co/liviXOQjH7,not-sarcastic,0
because my neighbours are just so unbelievably loud as of recent I’m whacking out my speaker and blasting Harry Styles. modern problems require modern solutions,not-sarcastic,0
it's funny my mom thinks i possess no remorse when i feel remorse everyday for existing 😎,sarcastic,1
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",not-sarcastic,0
Seeing John Mulaney perform tonight might honestly be one of my favorite experiences I’ve ever had,not-sarcastic,0
"@MarkHendyHR Well done Mark, you’re smashing it!",not-sarcastic,0
Unpacking is the bane of my life,not-sarcastic,0
"Another Sean Lock moment, I cant remember when or from what set, but ""shark attacks only happen when you are wet"" still makes me chuckle",not-sarcastic,0
"Duodenum, Jejunum, and Ilium would be cute names for triplets, don’t @ me",sarcastic,1
i was so bored today that i let my computer restart to install updates 🥴,not-sarcastic,0
Loving the fresh trim @moneyboxteam. Looking fresh! My projections look even better now! https://t.co/4f2o2wrLYZ,not-sarcastic,0
things are looking UP omg I am so excited for this next chapter of my life,not-sarcastic,0
"my gf's large cat is ""the big boy"" and the dog is ""the little guy"" even though the dog is bigger than the cat. i will never explain this bc it’s not my job to educate you",not-sarcastic,0
Pls send me funny vines in my dms,not-sarcastic,0
"went to the bathroom at about 5am yesterday, mouse ran out from inside the closet, pee on my pants, pee on the floor, mouse gone",not-sarcastic,0
